id,label,type,description,unit,source_file
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20910,dmt_ctr(nbin) ([dmc]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20817,dmt_ctr(nbin) (m) - Diameter at bin center,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20938,dmt_dlt (Width of Size Bin in [m]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20869,dmt_dlt (ddt) Width of size bin [m],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20841,dmt_dlt (m),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20911,dmt_dlt(nbin) ([ddt]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20818,dmt_dlt(nbin) (m) - Width of size bin,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20899,dmt_grd(nbin) ([dmg]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20936,dmt_max (Maximum Diameter in Bin in [m]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20867,dmt_max (dmm) Size grid maximum [m],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20839,dmt_max (m),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20909,dmt_max(nbin) ([dmx]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20935,dmt_min (Minimum Diameter in Bin in [m]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20866,dmt_min (dmm) Size grid minimum [m],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20838,dmt_min (m),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20908,dmt_min(nbin) ([dmn]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20816,"dmt_min(nbin), dmt_max(nbin) (m) - Size grid minimum and maximum",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20942,dmt_nma (Number Median Diameter in [m]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20922,dmt_nma ([dnm]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20878,dmt_nma (dnn) Number median particle diameter [m],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20827,dmt_nma (m) - Number median particle diameter,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20859,dmt_nma = dmt_vma * exp(-3.0_r8*ln_gsd*ln_gsd),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20941,dmt_vma (Mass Median Diameter in [m]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20921,dmt_vma ([dvm]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20877,dmt_vma (dma) Mass median diameter analytic [m],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20826,dmt_vma (m) - Mass median diameter analytic,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20858,dmt_vma = 3.5e-6,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20944,dmt_vwr (Mass Weighted Diameter Resolved in [m]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20865,dmt_vwr (dmv) Mass wgted diameter resolved [m],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20956,dmt_vwr(n) = \frac{\sum_{i=0,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20900,dmt_vwr(nbin) ([dvw]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20932,dns_mdp (Midlayer Density in [kg m-3]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20952,dns_mdp (Midlayer Density in [kg m-3]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20904,dns_mdp ([dnd]),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20883,dns_mdp (dmd) Midlayer density [kg m-3],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20851,dns_mdp (kg m-3),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20831,dns_mdp (kg m-3) - Midlayer density,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:39166,"do  m = 1,trac_ncnst",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:32539,"do C = 1, NlPS; if (Np ≥ PC); then",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22638,"do I = 1, LSize",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5732,"do I=L,Ltrim(F%line)-1 while is_whitespace(P(I:I)) .and. P(I+1:I+1)=='#' (xv)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:31302,"do fc = 1, num_filter",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:31310,"do fc = 1, num_filter",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15584,"do i = 1, M",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:14719,"do i = 1, ndims",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22511,"do i=1, lsize",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22551,"do i=1, lsize",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22689,"do i=1, lsize",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30562,"do i=1, width*height*3: buf2(i)=n; \qquad\quad\quad\quad(9)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30561,"do i=1, width*height: buf1(i) = n \qquad\quad\quad\quad\quad(8)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37250,"do i=1,ChildNameLength",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37248,"do i=1,ParentNameLength",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37242,"do i=1,RoutineNameLength",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:37249,"do i=1,len(ArrowChar)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22564,"do i=1,lsize",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22623,"do i=1,lsize",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22625,"do i=1,num_indices",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22628,"do i=1,num_indices",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:31298,"do istage = 1, cur_data%num_em_stages",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:24997,"do istage = 1, cur_data%num_em_stages:",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:25004,"do j = -nlevsno+1, nlevgrnd:",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:31304,"do j = 1, nlevdecomp_full",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:31312,"do j = 1, nlevdecomp_full",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3051,"do jj = 1, plant_ntypes: ECA_flx_nh4_plants(jj) = this%mumax_minn_nh4_plant(jj) * &",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3056,"do jj = 1, plant_ntypes: ECA_flx_nh4_plants(jj) = this%mumax_minn_nh4_plant(jj) * &",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3058,"do jj = 1, plant_ntypes: ECA_flx_no3_plants(jj) = this%mumax_minn_no3_plant(jj) * &",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3060,"do jj = 1, plant_ntypes: ECA_flx_phosphorus_plants(jj) = this%mumax_minp_plant(jj) * &",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3063,"do jj = 1, plant_ntypes: ECA_flx_phosphorus_plants(jj) = this%mumax_minp_plant(jj) * &",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:31305,"do k = 1, ndecomp_pools",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:31313,"do k = 1, ndecomp_pools",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11472,"do k = 1,pver",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11475,"do k = 1,pver",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11476,"do k = 1,pver",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11477,"do k = 1,pver",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11482,"do k = 1,pver",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:39147,"do m = 1,trac_ncnst",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:39153,"do m = 1,trac_ncnst",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:14729,"do n = 1, size(dimid)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11079,"do n = 1,prism_var(prism_nvar)%ndim",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12265,"do x = 1, NX / 2; \quad do y = 1, NY / 2; \quad if (data\_in(y, x) .ne. my\_rank) stop 6 ; end\ do; end\ do",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34240,do13ctot_ind (I13CT),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34242,do14ctot_ind (I14CT),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8604,do_bgc_calibration (.calibBGC),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:26689,do_chunk (DCH),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:26688,do_collective (DC),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27749,do_molec_diff (Flag for molecular diffusion),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27765,do_molec_diff = (ptop_ref < do_molec_press),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27747,"do_molec_press (Pressure below which molecular diffusion is calculated, Pa)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8967,doc_ind (OrganicCarbonIndex),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:14797,dodad(i) = (dtdp + zeps) .gt. gammad,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:14896,dof(\text{jj}) = \text{base} + \text{ii},Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2368,dohirs (DO_HIRS),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:31830,dom_elm (De),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:29219,dom_mt (D_m_t),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:28708,dom_mt (domain1d_t),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12929,domain%is_2d = is_2d_t,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12930,domain%ni = ni_t,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12931,domain%nj = nj_t,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12928,domain%ns = ns_t,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:21396,domain\%end = b_{i+1} - 1,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:21395,domain\%start = b_i,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:36419,domc = gC m-2,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:25826,domc_col (DOMC_COL),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:25830,domc_vr_col (DOMC_VR_COL),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:17825,dormant_flag,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:17985,dormant_flag (df),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4048,"double\_out(y,x) = -4.5",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:32321,double_in (array),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10035,"double_in(NY, NX) (Real array)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:32310,double_out (array),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10027,"double_out(HALF_NY, HALF_NX) (Real array)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5884,"double_out, double_in (DOUBLE)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10602,doy_loc,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10536,doy_loc (-),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10555,"doy_loc (day of the year, integer)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10520,doy_loc (doy_loc_),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10541,doy_loc (fraction of the year),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:10573,doy_loc (real(r8)),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33898,dp(k) = \left(hyai(k+1)-hyai(k)\right)ps0 + \left(hybi(k+1)-hybi(k)\right)ps_v,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:29080,dp/dp_nh = θ_d^(-1) ... (3),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:692,"dp_frac(i,k) (dcfh)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:632,dp_frac_idx (DFRAC),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:664,dp_frac_idx (Short Notation: Dfracs),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:690,"dp_icwmr(i,k) (dlcw)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33901,"dp_star(k) = dp(k) + dt_q\left(\eta_dot_dpdn(i,j,k+1) - \eta_dot_dpdn(i,j,k)\right)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13387,dpar (dpar_),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:38859,"dpnh/dpi = 1 (Derivative of non-hydrostatic pressure with respect to potential temperature, hydrostatic case)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:38854,dpnh_dp_i (Derivative of non-hydrostatic pressure with respect to potential temperature),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30396,dpor_dP (derivative of Porosity w.r.t Pressure),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:7628,dps = 1 / spd,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:36598,dpsl (DP_SL),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:36599,dpsm (DP_SM),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27529,dq/dt = (qp / qsatt - 1) * dtn * dq,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27524,dq/dt = dq/dt + evapg1 * sqrt(qgg) + evapg2 * qgg ** powg2,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27523,dq/dt = dq/dt + evaps1 * sqrt(qss) + evaps2 * qss ** pows2,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27522,dq/dt = evapr1 * sqrt(qrr) + evapr2 * qrr ** powr2,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27525,dq_new = dtn *(q/qsatt - 1) * dq,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27501,dqcc/dt = (autor*(qcc-qcw0))/(1.+dtn*(accrr+accrcs+accrcg+autor)),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27515,dqcc/dt = dtn *(accrr*qcc + autor*(qcc-qcw0)+(acris+acrig)*qii + (accrcs+accrcg)*qcc + autos*(qii-qci0)),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27502,dqii/dt = (autos*(qii-qci0))/(1.+dtn*(acris+acrig+autos)),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:32578,drag(1) = drag(1) +  rr*rr,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2894,dragio    (C_d_io),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13949,dragio (drag_io),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:26699,driver_id (DR),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3684,ds = \text{sum}(-0.5h),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2588,"ds0 (\(s_0\)), ds0_dx (\(\frac{\partial s_0}{\partial x}\))",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:19201,"ds_o(i) = \frac{1}{|\Omega|} \sum_{j=1}^{n_{cell,i}} data_j",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11536,dsds1 = dsds1*(1 - wrk),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11538,dsds2 = dsds2*(1 - wrk),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11540,dsds3 = dsds3*(1 - wrk),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11542,dsds4 = dsds4*(1 - wrk),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2590,"dse_dP (\(\frac{\partial s_e}{\partial p}\)), dkr_dP (\(\frac{\partial k_r}{\partial p}\))",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:36183,dsec (d_s),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35238,dset1_id (Dataset ID 1),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35239,dset2_id (Dataset ID 2),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:26696,dset_id (DS),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11002,"dset_{id} = h5dcreate\_f(file1,dsetnam,H5T\_NATIVE\_INTEGER,space1)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16747,dsladlai           =>  veg_vp%dsladlai,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16793,"dsladlai (: ) dSLA/dLAI, projected area basis [m^2/gC]",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16583,"dsladlai (dSLA/dLAI, projected area basis [m^2/gC])",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16627,"dsladlai (dSLA/dLAI, projected area basis [m^2/gC])",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16769,"dsladlai (dSLA/dLAI, projected area basis [m^2/gC])",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16818,"dsladlai (dSLA/dLAI, projected area basis [m^2/gC], real(r8))",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16831,dsladlai (dsladlai_m2gC),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:19198,"dsmax_o(i) = \frac{1}{|\Omega|} \sum_{j=1}^{n_{cell,i}} data_j",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1597,dsolutionp_dt (DSPDT),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:14495,"dspace_id = h5screate_simple_f(rankValue, dims, dspace_id, error)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:17546,dssqdt ! (D_ssq_dt),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:17450,dssqdt (D_S_sq/D_Ts),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:17455,dssqdt = dqsatdt(ts(n)) / rbot(n),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:36461,dst_array(no) = 0._r8,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:36464,dst_array(no) = dst_array(no) + wt*src_mask(ni)*src_array(ni)/wtnorm(no),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20897,dst_src_nbr (dst),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4722,dt (D_t),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27019,dt = tget_stepsizet,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11544,"dt(kk,wn) = dtsct + dtabs",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:14825,dt(n) = dt(n) + CLK\_RATE \times (CYCLES2(n) - CYCLES1(n)),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23013,dt(n) = dt(n) + \text{clock\_rate} * (\text{cycles2}(n) - \text{cycles1}(n)) \quad\text{or}\quad dt(n) = dt(n) + \text{clock\_rate} * (cycles\_max + \text{cycles2}(n) - \text{cycles1}(n))  - Equation 2,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30381,dt0 (d_t_0) - subcycle time step,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:29344,dt_adv = (mindx/dd_pi)/max_vel,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:29351,"dt_adv = min(dt_adv,dt_grv*real(cfl))",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:429,dt_dyn,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:475,dt_dyn,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:314,"dt_dyn (Dynamical time step size in seconds, Short Notation: dt)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:226,dt_dyn (Modified Dynamics Time Step),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:453,dt_dyn (dtdy),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:382,dt_dyn (dynamics time step),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:131,dt_dyn (Δt),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:124,dt_dyn (Δt1),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:278,dt_dyn = dt_dyn0,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:428,dt_dyn0,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:474,dt_dyn0,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:313,"dt_dyn0 (Dynamical time step size in seconds for one subcycle, Short Notation: dt0)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:225,dt_dyn0 (Dynamics Time Step),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:452,dt_dyn0 (dtd0),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:383,dt_dyn0 (initial dynamics time step),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:130,dt_dyn0 (Δt),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:123,dt_dyn0 (Δt0),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:277,dt_dyn0 = ztodt / eul_nsplit,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:392,"dt_dyn0,dt_dyn (Short notation for dynamics time step size)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15210,"dt_dz (dt/dz, sec cm-1)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15226,"dt_dz = timestep / ((zstar(i,k-1) - zstar(i,k))*km2cm)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:24810,dt_gl (\(\Delta t\)),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:29349,dt_grvin = (mindx/dd_pi)/max_vel,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30378,dt_max (d_t_max) - maximum time step size in accordance with CFL condition,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30455,dt_remap_factor (DT Remap Factor),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1429,dt_remap_factor (Δtf_r),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30456,dt_tracer_factor (DT Tracer Factor),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1430,dt_tracer_factor (Δtf_q),Equation,,,
