source,target,relationship
u,$\boxed{P_{j+1/2} = P_{j+1/2}^l + P_{j+1/2}^u}$,hasVariable
h5_rdwt.f90,1,contains
1,$\boxed{P_{j+1/2} = P_{j+1/2}^l + P_{j+1/2}^u}$,hasVariable
function_sent.F90,l,contains
l,$\boxed{P_{j+1/2} = P_{j+1/2}^l + P_{j+1/2}^u}$,hasVariable
scops.f90,j,contains
j,$\boxed{P_{j+1/2} = P_{j+1/2}^l + P_{j+1/2}^u}$,hasVariable
h5_rdwt.f90,2,contains
2,$\boxed{P_{j+1/2} = P_{j+1/2}^l + P_{j+1/2}^u}$,hasVariable
variances.F90,,contains
,$\boxed{P_{j+1/2} = P_{j+1/2}^l + P_{j+1/2}^u}$,hasVariable
f90tst_vars_vlen.f90,i,contains
i,$P_{{i+1/2}} = \left(D_{kin}\right)_{i+1/2}^l + \left(D_{kin}\right)_{i+1/2}^u$,hasVariable
calc_roots.F90,1/2,contains
1/2,$P_{{i+1/2}} = \left(D_{kin}\right)_{i+1/2}^l + \left(D_{kin}\right)_{i+1/2}^u$,hasVariable
dcmip2012_test1_conv.F90,u,contains
u,$P_{{i+1/2}} = \left(D_{kin}\right)_{i+1/2}^l + \left(D_{kin}\right)_{i+1/2}^u$,hasVariable
h5_rdwt.f90,1,contains
1,$P_{{i+1/2}} = \left(D_{kin}\right)_{i+1/2}^l + \left(D_{kin}\right)_{i+1/2}^u$,hasVariable
function_sent.F90,l,contains
l,$P_{{i+1/2}} = \left(D_{kin}\right)_{i+1/2}^l + \left(D_{kin}\right)_{i+1/2}^u$,hasVariable
h5_rdwt.f90,2,contains
2,$P_{{i+1/2}} = \left(D_{kin}\right)_{i+1/2}^l + \left(D_{kin}\right)_{i+1/2}^u$,hasVariable
variances.F90,,contains
,$P_{{i+1/2}} = \left(D_{kin}\right)_{i+1/2}^l + \left(D_{kin}\right)_{i+1/2}^u$,hasVariable
calc_roots.F90,1/2,contains
1/2,$\boxed{\left(D_{kin} \right)_j  = \frac{\nu_{j+1/2}}{2} \left\{ \frac{\sigma \left(\hat U_{j+1}-\hat U_j\right)\left(\hat U_{j+1}-U_j\right)+ (1-\sigma)\left(U_{j+1}-U_j\right)\left(U_{j+1}-\hat U_j\right)}{(z_{j+1/2}-z_{j-1/2})(z_{j+1}-z_j)} + \frac{\nu_{j-1/2}}{2} \frac{\sigma \left(\hat U_{j}-\hat U_{j-1}\right)\left(U_{j}-\hat U_{j-1}\right)+ (1-\sigma)\left(U_{j}-U_{j-1}\right)\left(\hat U_{j}-U_{j-1}\right)}{(z_{j+3/2}-z_{j+1/2})(z_{j+1}-z_j)} \right\}}$,hasVariable
h5_rdwt.f90,1,contains
1,$\boxed{\left(D_{kin} \right)_j  = \frac{\nu_{j+1/2}}{2} \left\{ \frac{\sigma \left(\hat U_{j+1}-\hat U_j\right)\left(\hat U_{j+1}-U_j\right)+ (1-\sigma)\left(U_{j+1}-U_j\right)\left(U_{j+1}-\hat U_j\right)}{(z_{j+1/2}-z_{j-1/2})(z_{j+1}-z_j)} + \frac{\nu_{j-1/2}}{2} \frac{\sigma \left(\hat U_{j}-\hat U_{j-1}\right)\left(U_{j}-\hat U_{j-1}\right)+ (1-\sigma)\left(U_{j}-U_{j-1}\right)\left(\hat U_{j}-U_{j-1}\right)}{(z_{j+3/2}-z_{j+1/2})(z_{j+1}-z_j)} \right\}}$,hasVariable
scops.f90,j,contains
j,$\boxed{\left(D_{kin} \right)_j  = \frac{\nu_{j+1/2}}{2} \left\{ \frac{\sigma \left(\hat U_{j+1}-\hat U_j\right)\left(\hat U_{j+1}-U_j\right)+ (1-\sigma)\left(U_{j+1}-U_j\right)\left(U_{j+1}-\hat U_j\right)}{(z_{j+1/2}-z_{j-1/2})(z_{j+1}-z_j)} + \frac{\nu_{j-1/2}}{2} \frac{\sigma \left(\hat U_{j}-\hat U_{j-1}\right)\left(U_{j}-\hat U_{j-1}\right)+ (1-\sigma)\left(U_{j}-U_{j-1}\right)\left(\hat U_{j}-U_{j-1}\right)}{(z_{j+3/2}-z_{j+1/2})(z_{j+1}-z_j)} \right\}}$,hasVariable
rrlw_kg06.f90,frac,contains
frac,$\boxed{\left(D_{kin} \right)_j  = \frac{\nu_{j+1/2}}{2} \left\{ \frac{\sigma \left(\hat U_{j+1}-\hat U_j\right)\left(\hat U_{j+1}-U_j\right)+ (1-\sigma)\left(U_{j+1}-U_j\right)\left(U_{j+1}-\hat U_j\right)}{(z_{j+1/2}-z_{j-1/2})(z_{j+1}-z_j)} + \frac{\nu_{j-1/2}}{2} \frac{\sigma \left(\hat U_{j}-\hat U_{j-1}\right)\left(U_{j}-\hat U_{j-1}\right)+ (1-\sigma)\left(U_{j}-U_{j-1}\right)\left(\hat U_{j}-U_{j-1}\right)}{(z_{j+3/2}-z_{j+1/2})(z_{j+1}-z_j)} \right\}}$,hasVariable
h5_rdwt.f90,2,contains
2,$\boxed{\left(D_{kin} \right)_j  = \frac{\nu_{j+1/2}}{2} \left\{ \frac{\sigma \left(\hat U_{j+1}-\hat U_j\right)\left(\hat U_{j+1}-U_j\right)+ (1-\sigma)\left(U_{j+1}-U_j\right)\left(U_{j+1}-\hat U_j\right)}{(z_{j+1/2}-z_{j-1/2})(z_{j+1}-z_j)} + \frac{\nu_{j-1/2}}{2} \frac{\sigma \left(\hat U_{j}-\hat U_{j-1}\right)\left(U_{j}-\hat U_{j-1}\right)+ (1-\sigma)\left(U_{j}-U_{j-1}\right)\left(\hat U_{j}-U_{j-1}\right)}{(z_{j+3/2}-z_{j+1/2})(z_{j+1}-z_j)} \right\}}$,hasVariable
MultiPhysicsProbConstants.F90,3,contains
3,$\boxed{\left(D_{kin} \right)_j  = \frac{\nu_{j+1/2}}{2} \left\{ \frac{\sigma \left(\hat U_{j+1}-\hat U_j\right)\left(\hat U_{j+1}-U_j\right)+ (1-\sigma)\left(U_{j+1}-U_j\right)\left(U_{j+1}-\hat U_j\right)}{(z_{j+1/2}-z_{j-1/2})(z_{j+1}-z_j)} + \frac{\nu_{j-1/2}}{2} \frac{\sigma \left(\hat U_{j}-\hat U_{j-1}\right)\left(U_{j}-\hat U_{j-1}\right)+ (1-\sigma)\left(U_{j}-U_{j-1}\right)\left(\hat U_{j}-U_{j-1}\right)}{(z_{j+3/2}-z_{j+1/2})(z_{j+1}-z_j)} \right\}}$,hasVariable
SystemOfEquationsThermalAuxType.F90,-,contains
-,$\boxed{\left(D_{kin} \right)_j  = \frac{\nu_{j+1/2}}{2} \left\{ \frac{\sigma \left(\hat U_{j+1}-\hat U_j\right)\left(\hat U_{j+1}-U_j\right)+ (1-\sigma)\left(U_{j+1}-U_j\right)\left(U_{j+1}-\hat U_j\right)}{(z_{j+1/2}-z_{j-1/2})(z_{j+1}-z_j)} + \frac{\nu_{j-1/2}}{2} \frac{\sigma \left(\hat U_{j}-\hat U_{j-1}\right)\left(U_{j}-\hat U_{j-1}\right)+ (1-\sigma)\left(U_{j}-U_{j-1}\right)\left(\hat U_{j}-U_{j-1}\right)}{(z_{j+3/2}-z_{j+1/2})(z_{j+1}-z_j)} \right\}}$,hasVariable
ice_constants_colpkg.F90,sigma,contains
sigma,$\boxed{\left(D_{kin} \right)_j  = \frac{\nu_{j+1/2}}{2} \left\{ \frac{\sigma \left(\hat U_{j+1}-\hat U_j\right)\left(\hat U_{j+1}-U_j\right)+ (1-\sigma)\left(U_{j+1}-U_j\right)\left(U_{j+1}-\hat U_j\right)}{(z_{j+1/2}-z_{j-1/2})(z_{j+1}-z_j)} + \frac{\nu_{j-1/2}}{2} \frac{\sigma \left(\hat U_{j}-\hat U_{j-1}\right)\left(U_{j}-\hat U_{j-1}\right)+ (1-\sigma)\left(U_{j}-U_{j-1}\right)\left(\hat U_{j}-U_{j-1}\right)}{(z_{j+3/2}-z_{j+1/2})(z_{j+1}-z_j)} \right\}}$,hasVariable
mod_oasis_parameters.F90,-1,contains
-1,$\boxed{\left(D_{kin} \right)_j  = \frac{\nu_{j+1/2}}{2} \left\{ \frac{\sigma \left(\hat U_{j+1}-\hat U_j\right)\left(\hat U_{j+1}-U_j\right)+ (1-\sigma)\left(U_{j+1}-U_j\right)\left(U_{j+1}-\hat U_j\right)}{(z_{j+1/2}-z_{j-1/2})(z_{j+1}-z_j)} + \frac{\nu_{j-1/2}}{2} \frac{\sigma \left(\hat U_{j}-\hat U_{j-1}\right)\left(U_{j}-\hat U_{j-1}\right)+ (1-\sigma)\left(U_{j}-U_{j-1}\right)\left(\hat U_{j}-U_{j-1}\right)}{(z_{j+3/2}-z_{j+1/2})(z_{j+1}-z_j)} \right\}}$,hasVariable
variances.F90,,contains
,$\boxed{\left(D_{kin} \right)_j  = \frac{\nu_{j+1/2}}{2} \left\{ \frac{\sigma \left(\hat U_{j+1}-\hat U_j\right)\left(\hat U_{j+1}-U_j\right)+ (1-\sigma)\left(U_{j+1}-U_j\right)\left(U_{j+1}-\hat U_j\right)}{(z_{j+1/2}-z_{j-1/2})(z_{j+1}-z_j)} + \frac{\nu_{j-1/2}}{2} \frac{\sigma \left(\hat U_{j}-\hat U_{j-1}\right)\left(U_{j}-\hat U_{j-1}\right)+ (1-\sigma)\left(U_{j}-U_{j-1}\right)\left(\hat U_{j}-U_{j-1}\right)}{(z_{j+3/2}-z_{j+1/2})(z_{j+1}-z_j)} \right\}}$,hasVariable
Skx_module.F90,3/2,contains
3/2,$\boxed{\left(D_{kin} \right)_j  = \frac{\nu_{j+1/2}}{2} \left\{ \frac{\sigma \left(\hat U_{j+1}-\hat U_j\right)\left(\hat U_{j+1}-U_j\right)+ (1-\sigma)\left(U_{j+1}-U_j\right)\left(U_{j+1}-\hat U_j\right)}{(z_{j+1/2}-z_{j-1/2})(z_{j+1}-z_j)} + \frac{\nu_{j-1/2}}{2} \frac{\sigma \left(\hat U_{j}-\hat U_{j-1}\right)\left(U_{j}-\hat U_{j-1}\right)+ (1-\sigma)\left(U_{j}-U_{j-1}\right)\left(\hat U_{j}-U_{j-1}\right)}{(z_{j+3/2}-z_{j+1/2})(z_{j+1}-z_j)} \right\}}$,hasVariable
ex_6.f90,U_j,contains
U_j,$\boxed{\left(D_{kin} \right)_j  = \frac{\nu_{j+1/2}}{2} \left\{ \frac{\sigma \left(\hat U_{j+1}-\hat U_j\right)\left(\hat U_{j+1}-U_j\right)+ (1-\sigma)\left(U_{j+1}-U_j\right)\left(U_{j+1}-\hat U_j\right)}{(z_{j+1/2}-z_{j-1/2})(z_{j+1}-z_j)} + \frac{\nu_{j-1/2}}{2} \frac{\sigma \left(\hat U_{j}-\hat U_{j-1}\right)\left(U_{j}-\hat U_{j-1}\right)+ (1-\sigma)\left(U_{j}-U_{j-1}\right)\left(\hat U_{j}-U_{j-1}\right)}{(z_{j+3/2}-z_{j+1/2})(z_{j+1}-z_j)} \right\}}$,hasVariable
f90tst_vars_vlen.f90,i,contains
i,$\left(D_{kin} \right)_{{i+1/2}} = \frac{\nu_{{i+1/2}}}{2} \left\{ \frac{\sigma (U_{{i+1}}-U_i)(U_{{i+1}}-\hat U_{{i+1}})+(1-\sigma)(\hat U_{i+1}-\hat U_i)(\hat U_{i+1}-U_i)}{(h_{{i}})(z_{{i+1}}-z_{i})} + \frac{\nu_{{i}}}{2} \frac{\sigma (U_i-U_{i-1})(U_i-\hat U_{i-1})+(1-\sigma)(\hat U_i-\hat U_{i-1})(U_i-U_{i-1})}{(h_{{i}})(z_{{i+1}}-z_{i})} \right\}$,hasVariable
calc_roots.F90,1/2,contains
1/2,$\left(D_{kin} \right)_{{i+1/2}} = \frac{\nu_{{i+1/2}}}{2} \left\{ \frac{\sigma (U_{{i+1}}-U_i)(U_{{i+1}}-\hat U_{{i+1}})+(1-\sigma)(\hat U_{i+1}-\hat U_i)(\hat U_{i+1}-U_i)}{(h_{{i}})(z_{{i+1}}-z_{i})} + \frac{\nu_{{i}}}{2} \frac{\sigma (U_i-U_{i-1})(U_i-\hat U_{i-1})+(1-\sigma)(\hat U_i-\hat U_{i-1})(U_i-U_{i-1})}{(h_{{i}})(z_{{i+1}}-z_{i})} \right\}$,hasVariable
h5_rdwt.f90,1,contains
1,$\left(D_{kin} \right)_{{i+1/2}} = \frac{\nu_{{i+1/2}}}{2} \left\{ \frac{\sigma (U_{{i+1}}-U_i)(U_{{i+1}}-\hat U_{{i+1}})+(1-\sigma)(\hat U_{i+1}-\hat U_i)(\hat U_{i+1}-U_i)}{(h_{{i}})(z_{{i+1}}-z_{i})} + \frac{\nu_{{i}}}{2} \frac{\sigma (U_i-U_{i-1})(U_i-\hat U_{i-1})+(1-\sigma)(\hat U_i-\hat U_{i-1})(U_i-U_{i-1})}{(h_{{i}})(z_{{i+1}}-z_{i})} \right\}$,hasVariable
rrlw_kg06.f90,frac,contains
frac,$\left(D_{kin} \right)_{{i+1/2}} = \frac{\nu_{{i+1/2}}}{2} \left\{ \frac{\sigma (U_{{i+1}}-U_i)(U_{{i+1}}-\hat U_{{i+1}})+(1-\sigma)(\hat U_{i+1}-\hat U_i)(\hat U_{i+1}-U_i)}{(h_{{i}})(z_{{i+1}}-z_{i})} + \frac{\nu_{{i}}}{2} \frac{\sigma (U_i-U_{i-1})(U_i-\hat U_{i-1})+(1-\sigma)(\hat U_i-\hat U_{i-1})(U_i-U_{i-1})}{(h_{{i}})(z_{{i+1}}-z_{i})} \right\}$,hasVariable
h5_rdwt.f90,2,contains
2,$\left(D_{kin} \right)_{{i+1/2}} = \frac{\nu_{{i+1/2}}}{2} \left\{ \frac{\sigma (U_{{i+1}}-U_i)(U_{{i+1}}-\hat U_{{i+1}})+(1-\sigma)(\hat U_{i+1}-\hat U_i)(\hat U_{i+1}-U_i)}{(h_{{i}})(z_{{i+1}}-z_{i})} + \frac{\nu_{{i}}}{2} \frac{\sigma (U_i-U_{i-1})(U_i-\hat U_{i-1})+(1-\sigma)(\hat U_i-\hat U_{i-1})(U_i-U_{i-1})}{(h_{{i}})(z_{{i+1}}-z_{i})} \right\}$,hasVariable
SystemOfEquationsThermalAuxType.F90,-,contains
-,$\left(D_{kin} \right)_{{i+1/2}} = \frac{\nu_{{i+1/2}}}{2} \left\{ \frac{\sigma (U_{{i+1}}-U_i)(U_{{i+1}}-\hat U_{{i+1}})+(1-\sigma)(\hat U_{i+1}-\hat U_i)(\hat U_{i+1}-U_i)}{(h_{{i}})(z_{{i+1}}-z_{i})} + \frac{\nu_{{i}}}{2} \frac{\sigma (U_i-U_{i-1})(U_i-\hat U_{i-1})+(1-\sigma)(\hat U_i-\hat U_{i-1})(U_i-U_{i-1})}{(h_{{i}})(z_{{i+1}}-z_{i})} \right\}$,hasVariable
ice_constants_colpkg.F90,sigma,contains
sigma,$\left(D_{kin} \right)_{{i+1/2}} = \frac{\nu_{{i+1/2}}}{2} \left\{ \frac{\sigma (U_{{i+1}}-U_i)(U_{{i+1}}-\hat U_{{i+1}})+(1-\sigma)(\hat U_{i+1}-\hat U_i)(\hat U_{i+1}-U_i)}{(h_{{i}})(z_{{i+1}}-z_{i})} + \frac{\nu_{{i}}}{2} \frac{\sigma (U_i-U_{i-1})(U_i-\hat U_{i-1})+(1-\sigma)(\hat U_i-\hat U_{i-1})(U_i-U_{i-1})}{(h_{{i}})(z_{{i+1}}-z_{i})} \right\}$,hasVariable
mod_oasis_parameters.F90,-1,contains
-1,$\left(D_{kin} \right)_{{i+1/2}} = \frac{\nu_{{i+1/2}}}{2} \left\{ \frac{\sigma (U_{{i+1}}-U_i)(U_{{i+1}}-\hat U_{{i+1}})+(1-\sigma)(\hat U_{i+1}-\hat U_i)(\hat U_{i+1}-U_i)}{(h_{{i}})(z_{{i+1}}-z_{i})} + \frac{\nu_{{i}}}{2} \frac{\sigma (U_i-U_{i-1})(U_i-\hat U_{i-1})+(1-\sigma)(\hat U_i-\hat U_{i-1})(U_i-U_{i-1})}{(h_{{i}})(z_{{i+1}}-z_{i})} \right\}$,hasVariable
variances.F90,,contains
,$\left(D_{kin} \right)_{{i+1/2}} = \frac{\nu_{{i+1/2}}}{2} \left\{ \frac{\sigma (U_{{i+1}}-U_i)(U_{{i+1}}-\hat U_{{i+1}})+(1-\sigma)(\hat U_{i+1}-\hat U_i)(\hat U_{i+1}-U_i)}{(h_{{i}})(z_{{i+1}}-z_{i})} + \frac{\nu_{{i}}}{2} \frac{\sigma (U_i-U_{i-1})(U_i-\hat U_{i-1})+(1-\sigma)(\hat U_i-\hat U_{i-1})(U_i-U_{i-1})}{(h_{{i}})(z_{{i+1}}-z_{i})} \right\}$,hasVariable
thermal_mms.F90,Density,contains
Density,`ρ_top = p_int / (rair * T_msis)` (Density of top interface),hasVariable
upper_bc.F90,p_int,contains
p_int,`ρ_top = p_int / (rair * T_msis)` (Density of top interface),hasVariable
upper_bc.F90,T_msis,contains
T_msis,`ρ_top = p_int / (rair * T_msis)` (Density of top interface),hasVariable
upper_bc.F90,ρ_top,contains
ρ_top,`ρ_top = p_int / (rair * T_msis)` (Density of top interface),hasVariable
pbl_utils.F90,rair,contains
rair,`ρ_top = p_int / (rair * T_msis)` (Density of top interface),hasVariable
variances.F90,,contains
,`ρ_top = p_int / (rair * T_msis)` (Density of top interface),hasVariable
mo_ghg_chem.F90,pcols,contains
pcols,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
dimensions.f90,m,contains
m,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
MultiPhysicsProbConstants.F90,3,contains
3,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
upper_bc.F90,r_air,contains
r_air,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
upper_bc.F90,ρ_top,contains
ρ_top,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
variances.F90,,contains
,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
mtests.F90,Height,contains
Height,`z_top = m2km * zi` (Height of top interface in km),hasVariable
upper_bc.F90,zi,contains
zi,`z_top = m2km * zi` (Height of top interface in km),hasVariable
upper_bc.F90,z_top,contains
z_top,`z_top = m2km * zi` (Height of top interface in km),hasVariable
benergy.F90,km,contains
km,`z_top = m2km * zi` (Height of top interface in km),hasVariable
variances.F90,,contains
,`z_top = m2km * zi` (Height of top interface in km),hasVariable
mo_mean_mass.F90,in,contains
in,`z_top = m2km * zi` (Height of top interface in km),hasVariable
dimensions.f90,m,contains
m,z_top(km) = 10^{-3} * zi(m),hasVariable
MultiPhysicsProbConstants.F90,3,contains
3,z_top(km) = 10^{-3} * zi(m),hasVariable
upper_bc.F90,zi,contains
zi,z_top(km) = 10^{-3} * zi(m),hasVariable
upper_bc.F90,z_top,contains
z_top,z_top(km) = 10^{-3} * zi(m),hasVariable
benergy.F90,km,contains
km,z_top(km) = 10^{-3} * zi(m),hasVariable
toy_model.F90,10,contains
10,z_top(km) = 10^{-3} * zi(m),hasVariable
variances.F90,,contains
,z_top(km) = 10^{-3} * zi(m),hasVariable
thermal_mms.F90,Density,contains
Density,`ρ_top = p_int / (rair * T_msis)` (Density of top interface),hasVariable
upper_bc.F90,p_int,contains
p_int,`ρ_top = p_int / (rair * T_msis)` (Density of top interface),hasVariable
upper_bc.F90,T_msis,contains
T_msis,`ρ_top = p_int / (rair * T_msis)` (Density of top interface),hasVariable
upper_bc.F90,ρ_top,contains
ρ_top,`ρ_top = p_int / (rair * T_msis)` (Density of top interface),hasVariable
pbl_utils.F90,rair,contains
rair,`ρ_top = p_int / (rair * T_msis)` (Density of top interface),hasVariable
variances.F90,,contains
,`ρ_top = p_int / (rair * T_msis)` (Density of top interface),hasVariable
mo_ghg_chem.F90,pcols,contains
pcols,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
dimensions.f90,m,contains
m,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
MultiPhysicsProbConstants.F90,3,contains
3,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
upper_bc.F90,r_air,contains
r_air,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
upper_bc.F90,ρ_top,contains
ρ_top,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
variances.F90,,contains
,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
mtests.F90,Height,contains
Height,`z_top = m2km * zi` (Height of top interface in km),hasVariable
upper_bc.F90,zi,contains
zi,`z_top = m2km * zi` (Height of top interface in km),hasVariable
upper_bc.F90,z_top,contains
z_top,`z_top = m2km * zi` (Height of top interface in km),hasVariable
benergy.F90,km,contains
km,`z_top = m2km * zi` (Height of top interface in km),hasVariable
variances.F90,,contains
,`z_top = m2km * zi` (Height of top interface in km),hasVariable
mo_mean_mass.F90,in,contains
in,`z_top = m2km * zi` (Height of top interface in km),hasVariable
dimensions.f90,m,contains
m,z_top(km) = 10^{-3} * zi(m),hasVariable
MultiPhysicsProbConstants.F90,3,contains
3,z_top(km) = 10^{-3} * zi(m),hasVariable
upper_bc.F90,zi,contains
zi,z_top(km) = 10^{-3} * zi(m),hasVariable
upper_bc.F90,z_top,contains
z_top,z_top(km) = 10^{-3} * zi(m),hasVariable
benergy.F90,km,contains
km,z_top(km) = 10^{-3} * zi(m),hasVariable
toy_model.F90,10,contains
10,z_top(km) = 10^{-3} * zi(m),hasVariable
variances.F90,,contains
,z_top(km) = 10^{-3} * zi(m),hasVariable
test_eqstate.F90,Temperature,contains
Temperature,`T_msis = T_msis + ΔT_ubc` (Temperature at top interface after applying offset),hasVariable
upper_bc.F90,T_msis,contains
T_msis,`T_msis = T_msis + ΔT_ubc` (Temperature at top interface after applying offset),hasVariable
upper_bc.F90,ΔT_ubc,contains
ΔT_ubc,`T_msis = T_msis + ΔT_ubc` (Temperature at top interface after applying offset),hasVariable
variances.F90,,contains
,`T_msis = T_msis + ΔT_ubc` (Temperature at top interface after applying offset),hasVariable
rrtmg_sw_reftra.f90,K,contains
K,T_msis(K) = T_msis + ΔT_ubc,hasVariable
upper_bc.F90,T_msis,contains
T_msis,T_msis(K) = T_msis + ΔT_ubc,hasVariable
upper_bc.F90,ΔT_ubc,contains
ΔT_ubc,T_msis(K) = T_msis + ΔT_ubc,hasVariable
variances.F90,,contains
,T_msis(K) = T_msis + ΔT_ubc,hasVariable
thermal_mms.F90,Density,contains
Density,`ρ_top = p_int / (rair * T_msis)` (Density of top interface after temperature adjustment),hasVariable
upper_bc.F90,p_int,contains
p_int,`ρ_top = p_int / (rair * T_msis)` (Density of top interface after temperature adjustment),hasVariable
upper_bc.F90,T_msis,contains
T_msis,`ρ_top = p_int / (rair * T_msis)` (Density of top interface after temperature adjustment),hasVariable
upper_bc.F90,ρ_top,contains
ρ_top,`ρ_top = p_int / (rair * T_msis)` (Density of top interface after temperature adjustment),hasVariable
pbl_utils.F90,rair,contains
rair,`ρ_top = p_int / (rair * T_msis)` (Density of top interface after temperature adjustment),hasVariable
crm_variance_transport.F90,temperature,contains
temperature,`ρ_top = p_int / (rair * T_msis)` (Density of top interface after temperature adjustment),hasVariable
variances.F90,,contains
,`ρ_top = p_int / (rair * T_msis)` (Density of top interface after temperature adjustment),hasVariable
mo_ghg_chem.F90,pcols,contains
pcols,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
dimensions.f90,m,contains
m,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
MultiPhysicsProbConstants.F90,3,contains
3,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
upper_bc.F90,r_air,contains
r_air,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
upper_bc.F90,ρ_top,contains
ρ_top,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
variances.F90,,contains
,"ρ_top (kg/m^3) = pint(pcols,ntop_molec) / r_air(r_tmsis)",hasVariable
prim_derived_type_mod.F90,H,contains
H,`F_ubc(indx_H) = cnst_mw(indx_H)/ avogad * 0.9e12_r8` (Upper boundary H flux),hasVariable
FatesConstantsMod.F90,0,contains
0,`F_ubc(indx_H) = cnst_mw(indx_H)/ avogad * 0.9e12_r8` (Upper boundary H flux),hasVariable
upper_bc.F90,F_ubc,contains
F_ubc,`F_ubc(indx_H) = cnst_mw(indx_H)/ avogad * 0.9e12_r8` (Upper boundary H flux),hasVariable
drydep_mod.F90,flux,contains
flux,`F_ubc(indx_H) = cnst_mw(indx_H)/ avogad * 0.9e12_r8` (Upper boundary H flux),hasVariable
variances.F90,,contains
,`F_ubc(indx_H) = cnst_mw(indx_H)/ avogad * 0.9e12_r8` (Upper boundary H flux),hasVariable
RichardsODEPressureAuxType.F90,s,contains
s,F_ubc(H) = m_wdry(H)/ Avogadro's number * 0.9 × 10^{12},hasVariable
prim_derived_type_mod.F90,H,contains
H,F_ubc(H) = m_wdry(H)/ Avogadro's number * 0.9 × 10^{12},hasVariable
FatesConstantsMod.F90,0,contains
0,F_ubc(H) = m_wdry(H)/ Avogadro's number * 0.9 × 10^{12},hasVariable
upper_bc.F90,m_wdry,contains
m_wdry,F_ubc(H) = m_wdry(H)/ Avogadro's number * 0.9 × 10^{12},hasVariable
upper_bc.F90,F_ubc,contains
F_ubc,F_ubc(H) = m_wdry(H)/ Avogadro's number * 0.9 × 10^{12},hasVariable
mod_oasis_parameters.F90,9,contains
9,F_ubc(H) = m_wdry(H)/ Avogadro's number * 0.9 × 10^{12},hasVariable
toy_model.F90,10,contains
10,F_ubc(H) = m_wdry(H)/ Avogadro's number * 0.9 × 10^{12},hasVariable
MultiPhysicsProbConstants.F90,12,contains
12,F_ubc(H) = m_wdry(H)/ Avogadro's number * 0.9 × 10^{12},hasVariable
mo_aero_settling.F90,Avogadro's number,contains
Avogadro's number,F_ubc(H) = m_wdry(H)/ Avogadro's number * 0.9 × 10^{12},hasVariable
interplandm.f90,number,contains
number,F_ubc(H) = m_wdry(H)/ Avogadro's number * 0.9 × 10^{12},hasVariable
variances.F90,,contains
,F_ubc(H) = m_wdry(H)/ Avogadro's number * 0.9 × 10^{12},hasVariable
rayleigh_friction.F90,ncol,contains
ncol,"`M_mr_ubc(:ncol,ndx_no) = No_xf_ubc * M_mr_ubc(:ncol,ndx_no)` (Nox flux at the upper boundary)",hasVariable
upper_bc.F90,M_mr_ubc,contains
M_mr_ubc,"`M_mr_ubc(:ncol,ndx_no) = No_xf_ubc * M_mr_ubc(:ncol,ndx_no)` (Nox flux at the upper boundary)",hasVariable
upper_bc.F90,No_xf_ubc,contains
No_xf_ubc,"`M_mr_ubc(:ncol,ndx_no) = No_xf_ubc * M_mr_ubc(:ncol,ndx_no)` (Nox flux at the upper boundary)",hasVariable
drydep_mod.F90,flux,contains
flux,"`M_mr_ubc(:ncol,ndx_no) = No_xf_ubc * M_mr_ubc(:ncol,ndx_no)` (Nox flux at the upper boundary)",hasVariable
variances.F90,,contains
,"`M_mr_ubc(:ncol,ndx_no) = No_xf_ubc * M_mr_ubc(:ncol,ndx_no)` (Nox flux at the upper boundary)",hasVariable
m_GMAPTEST.F90,upper,contains
upper,"`M_mr_ubc(:ncol,ndx_no) = No_xf_ubc * M_mr_ubc(:ncol,ndx_no)` (Nox flux at the upper boundary)",hasVariable
upper_bc.F90,M_mr_ubc,contains
M_mr_ubc,"M_mr_ubc(:,no_index) = no_xfac_ubc * M_mr_ubc(:,no_index)",hasVariable
variances.F90,,contains
